4716, ADDED, "Unborrow'd", 3
4718, REMOVED, ".", 1
4720, ADDED, "[3]<br>", 3
4722, ADDED, "&comma; ", 1
4724, ADDED, "—", 1
4726, REMOVED, "II", 1
4727, ADDED, "XIX", 1
4729, ADDED, "also pursuing an object he had long had in view. His design was to visit India&comma; in the belief that he had in his knowledge of its various languages&comma; and in the views he had taken of its society&comma; the means of materially assisting the progress of European colonisation and trade. In Britain only could he further the execution of his plan. He was ", 70
4731, REMOVED, "mien", 1
4732, ADDED, "mind", 1
4734, ADDED, "&comma; ", 1
4736, REMOVED, "visitor", 1
4737, ADDED, "visiter", 1
4739, ADDED, "up ", 1
4741, REMOVED, "Gower", 1
4742, ADDED, "Goring", 1
4744, REMOVED, "abhorrent", 1
4745, ADDED, "intolerable", 1
4747, ADDED, "&comma; ", 1
4749, ADDED, "&comma; ", 1
4751, REMOVED, "Westmoreland", 1
4752, ADDED, "Westmorland", 1
4754, REMOVED, "Westmoreland", 1
4755, ADDED, "Westmorland", 1
4757, REMOVED, ";", 1
4758, ADDED, ":", 1
4760, REMOVED, "Andrews", 1
4761, ADDED, "Andrew's", 3
4763, ADDED, "of my ", 2
4765, REMOVED, "&comma;", 1
4767, REMOVED, "&comma;", 1
4769, ADDED, "&comma; ", 1
4771, ADDED, "&comma; ", 1
4773, REMOVED, "sequel", 1
4774, ADDED, "consummation", 1
4776, ADDED, "&comma; ", 1
4778, REMOVED, "III", 1
4779, ADDED, "XX", 1
4781, REMOVED, "a ", 1
4783, ADDED, "&comma; ", 1
4785, ADDED, "&comma; ", 1
4787, REMOVED, "&comma;", 1
4789, REMOVED, "past", 1
4790, ADDED, "passed", 1
4792, ADDED, "&comma; ", 1
4794, REMOVED, "weakness", 1
4795, ADDED, "irresolution", 1
4797, REMOVED, "resolution", 1
4798, ADDED, "determination", 1
4800, REMOVED, ".", 1
4801, ADDED, "?", 1
4803, REMOVED, "&comma;", 1
4804, ADDED, "!", 1
4806, REMOVED, "Your", 1
4807, ADDED, "your", 1
4809, REMOVED, ": in", 2
4810, ADDED, ". In", 2
4812, REMOVED, "&comma;", 1
4814, ADDED, "&comma; ", 1
4816, REMOVED, "nearly a year", 3
4817, ADDED, "he was wearing away his time fruitlessly where he was; that letters from the friends he", 17
4819, REMOVED, "elapsed since we", 3
4820, ADDED, "formed in London desired his return to complete the negotiation they", 11
4822, REMOVED, "quitted Switzerland&comma; and France was yet unvisited", 8
4823, ADDED, "entered into for his Indian enterprise", 6
4825, ADDED, "could not any longer delay his departure; but as his journey to London might be followed&comma; even sooner than he now conjectured&comma; by his longer voyage&comma; he ", 31
4827, ADDED, "to bestow as much of my society on him as I could spare. He besought me", 17
4829, ADDED, "to ", 1
4831, REMOVED, "in a week from ", 4
4833, REMOVED, "time&comma; when ", 3
4835, REMOVED, "arrange the plan of our future proceedings", 7
4836, ADDED, "proceed southwards together", 3
4838, ADDED, "up ", 1
4840, REMOVED, "day-break", 3
4841, ADDED, "daybreak", 1
4843, REMOVED, "&comma;", 1
4844, ADDED, ";", 1
4846, ADDED, "&comma; ", 1
4848, REMOVED, ";", 1
4849, ADDED, ":", 1
4851, REMOVED, "&comma;", 1
4852, ADDED, ";", 1
4854, ADDED, "&comma; ", 1
4856, ADDED, "&comma; ", 1
4858, ADDED, "&comma; ", 1
4860, REMOVED, "little", 1
4861, ADDED, "slenderly", 1
4863, ADDED, "&comma; ", 1
4865, ADDED, "&comma; ", 1
4867, ADDED, "all left behind&comma; on whom the monster might satisfy his sanguinary ", 12
4869, REMOVED, "sunk", 1
4870, ADDED, "merciless passions. This idea plunged me", 7
4872, REMOVED, ";", 1
4873, ADDED, ":", 1
4875, ADDED, "&comma; ", 1
4877, REMOVED, "civilized", 1
4878, ADDED, "civilised", 1
4880, REMOVED, "eagerly", 1
4881, ADDED, "carefully", 1
4883, ADDED, "&comma; ", 1
4885, REMOVED, "very ", 1
4887, REMOVED, "gruff", 1
4888, ADDED, "hoarse", 1
4890, REMOVED, ":", 1
4891, ADDED, ";", 1
4893, REMOVED, "it ", 1
4895, REMOVED, "inquired", 1
4896, ADDED, "enquired", 1
4898, REMOVED, "Aye", 1
4899, ADDED, "Ay", 1
4901, REMOVED, "Sir", 1
4902, ADDED, "sir", 1
4904, REMOVED, "IV", 1
4905, ADDED, "XXI", 1
4907, REMOVED, ";", 1
4908, ADDED, ":", 1
4910, ADDED, "&comma; ", 1
4912, REMOVED, "all", 1
4913, ADDED, "at", 1
4915, REMOVED, "upon", 1
4916, ADDED, "on", 1
4918, REMOVED, "He", 1
4919, ADDED, "It", 1
4921, REMOVED, "——", 2
4922, ADDED, "* * *", 3
4924, ADDED, "&comma; ", 1
4926, REMOVED, "&comma; that faintly reminds me of the anguish of the recognition", 11
4928, REMOVED, "trial", 1
4929, ADDED, "examination", 1
4931, REMOVED, "&quot;", 1
4933, ADDED, "&quot;<br><br>", 1
4935, REMOVED, "agonizing suffering", 2
4936, ADDED, "agonies", 1
4938, REMOVED, "&comma;", 1
4940, REMOVED, ".", 1
4941, ADDED, "?", 1
4943, REMOVED, "characterize", 1
4944, ADDED, "characterise", 1
4946, REMOVED, "sympathizing", 1
4947, ADDED, "sympathising", 1
4949, ADDED, "—<br><br>", 1
4951, REMOVED, "Sir", 1
4952, ADDED, "sir", 1
4954, REMOVED, "; but you will be hung when the next sessions come on.", 13
4955, ADDED, "!", 1
4957, REMOVED, "&comma;", 1
4958, ADDED, ";", 1
4960, REMOVED, "&comma;", 1
4961, ADDED, ";", 1
4963, REMOVED, ";", 1
4964, ADDED, ":", 1
4966, REMOVED, "shewn", 1
4967, ADDED, "shown", 1
4969, ADDED, "&comma; ", 1
4971, REMOVED, "at", 1
4972, ADDED, "with", 1
4974, REMOVED, "when", 1
4975, ADDED, "while", 1
4977, REMOVED, "&comma;", 1
4978, ADDED, ".", 1
4980, REMOVED, "remain miserably pent up only", 5
4981, ADDED, "desire", 1
4983, REMOVED, "be let loose", 3
4984, ADDED, "remain", 1
4986, ADDED, "which to me was ", 4
4988, REMOVED, "agonizing", 1
4989, ADDED, "agonising", 1
4991, REMOVED, ":", 1
4992, ADDED, ";", 1
4994, REMOVED, "It was not until a day or two after", 9
4995, ADDED, "Immediately upon", 2
4997, REMOVED, "illness", 1
4998, ADDED, "being taken ill&comma; all the papers", 7
5000, REMOVED, "I thought of examining", 4
5001, ADDED, "were on", 2
5003, REMOVED, "dress", 1
5004, ADDED, "person were brought me", 4
5006, ADDED, "and I examined them ", 4
5008, REMOVED, ".", 1
5009, ADDED, "?", 1
5011, ADDED, "&comma; ", 1
5013, REMOVED, ".", 1
5014, ADDED, ":", 1
5016, REMOVED, "Is", 1
5017, ADDED, "is", 1
5019, REMOVED, "&comma;", 1
5021, REMOVED, "&comma;", 1
5023, REMOVED, ".", 1
5024, ADDED, "!", 1
5026, REMOVED, "insure", 1
5027, ADDED, "ensure", 1
5029, REMOVED, "&comma;", 1
5030, ADDED, "!", 1
5032, REMOVED, "&comma;", 1
5033, ADDED, ";", 1
5035, REMOVED, "allowed", 1
5036, ADDED, "permitted", 1
5038, ADDED, "&comma; ", 1
5040, REMOVED, "&comma;", 1
5042, REMOVED, "&comma;", 1
5044, REMOVED, "I remember", 2
5045, ADDED, "Yet one duty remained to me", 6
5047, REMOVED, "as I quitted ", 3
5049, REMOVED, "prison&comma;", 2
5050, ADDED, "recollection of which finally triumphed over my selfish despair. It was necessary that", 14
5052, REMOVED, "heard one", 2
5053, ADDED, "should return without delay to Geneva&comma; there to watch over the lives", 13
5055, ADDED, "those I so fondly loved; and to lie in wait for ", 12
5057, REMOVED, "men say", 2
5058, ADDED, "murderer", 1
5060, REMOVED, "&quot;He may be innocent of", 6
5061, ADDED, "that if any chance led me to", 7
5063, REMOVED, "murder", 1
5064, ADDED, "place of his concealment", 4
5066, REMOVED, "but", 1
5067, ADDED, "or if", 2
5069, REMOVED, "has certainly a bad conscience.&quot; These words struck", 10
5070, ADDED, "dared again to blast", 4
5072, REMOVED, ". A bad conscience! yes", 6
5073, ADDED, " by his presence", 3
5075, REMOVED, "surely ", 1
5077, REMOVED, "had one. William", 4
5078, ADDED, "might", 1
5080, REMOVED, "Justine", 1
5081, ADDED, "with unfailing aim", 3
5083, REMOVED, "and Clerval&comma; had died through my infernal machinations; &quot;And whose death&comma;&quot; cried I&comma; &quot;is", 21
5084, ADDED, "put an end", 3
5086, REMOVED, "finish ", 1
5088, REMOVED, "tragedy? Ah! my", 5
5089, ADDED, "existence of the monstrous Image which I had endued with the mockery of a soul still more monstrous. My", 20
5091, ADDED, "still desired to delay our departure", 6
5093, REMOVED, "do", 1
5094, ADDED, "fearful that I could", 4
5096, REMOVED, "remain in this wretched country; take me where", 9
5097, ADDED, "sustain the fatigues of a journey: for", 8
5099, REMOVED, "may forget myself", 3
5100, ADDED, "was a shattered wreck", 4
5102, REMOVED, " my existence&comma; and all ", 5
5103, ADDED, "—", 1
5105, REMOVED, "world", 1
5106, ADDED, "shadow of a human being", 5
5108, REMOVED, "&quot;<br><br>", 1
5110, REMOVED, "father easily acceded to my desire", 6
5111, ADDED, "strength was gone. I was a mere skeleton", 9
5113, REMOVED, "&comma; after having taken leave of Mr", 7
5114, ADDED, " fever night and day preyed upon my wasted frame", 9
5116, REMOVED, " Kirwin", 1
5117, ADDED, "<br><br>Still", 1
5119, REMOVED, "we hastened to Dublin. I felt ", 7
5121, REMOVED, "if ", 1
5123, REMOVED, "was relieved from", 3
5124, ADDED, "urged our leaving Ireland with such inquietude and impatience&comma; my father thought it best to yield. We took our passage on board", 24
5126, REMOVED, "heavy weight", 2
5127, ADDED, "vessel bound for Havre-de-Grace", 8
5129, REMOVED, "when the packet", 3
5130, ADDED, "and", 1
5132, REMOVED, "Ireland&comma; and I had quitted for ever ", 8
5134, REMOVED, "country which had been to me the scene of so much misery", 12
5135, ADDED, "Irish shores", 2
5137, REMOVED, "My father slept in the cabin; and ", 8
5139, REMOVED, "&comma;", 1
5140, ADDED, ";", 1
5142, REMOVED, "&comma;", 1
5144, ADDED, "&comma; ", 1
5146, REMOVED, " at", 1
5147, ADDED, "&comma;", 1
5149, REMOVED, "during", 1
5150, ADDED, "in", 1
5152, ADDED, "&comma; ", 1
5154, REMOVED, "took a", 2
5155, ADDED, "swallowed", 1
5157, REMOVED, "dose", 1
5158, ADDED, "my usual quantity", 3
5160, ADDED, "; the dashing waves were around: the cloudy sky above; the fiend was not here: a sense of security", 22
5162, ADDED, "a feeling that a truce was established between the present hour ", 11
5164, REMOVED, "pointed to ", 2
5166, REMOVED, "port", 1
5167, ADDED, "irresistible&comma; disastrous future&comma; imparted to me a kind", 10
5169, REMOVED, "Holyhead", 1
5170, ADDED, "calm forgetfulness", 2
5172, ADDED, "of ", 1
5174, REMOVED, "we were now entering", 4
5175, ADDED, "the human mind is by its structure peculiarly susceptible", 9
5177, REMOVED, "V", 1
5178, ADDED, "XXII", 1
5180, ADDED, "The voyage came to an end. ", 7
5182, REMOVED, "had resolved not", 3
5183, ADDED, "landed&comma; and proceeded", 4
5185, REMOVED, "go to London", 3
5186, ADDED, "Paris. I soon found that I had overtaxed my strength", 11
5188, ADDED, "and that I must repose before I could continue my journey. My father's care and attentions were indefatigable; ", 22
5190, REMOVED, "to cross", 2
5191, ADDED, "he did not know", 4
5193, REMOVED, "country to Portsmouth", 3
5194, ADDED, "origin of my sufferings", 4
5196, REMOVED, "thence", 1
5197, ADDED, "sought erroneous methods", 3
5199, REMOVED, "embark for Havre", 3
5200, ADDED, "remedy the incurable ill", 4
5202, REMOVED, "I preferred this plan principally because I dreaded", 8
5203, ADDED, "He wished me", 3
5205, REMOVED, "see again those places", 4
5206, ADDED, "seek amusement", 2
5208, REMOVED, "which", 1
5209, ADDED, "society.", 2
5211, REMOVED, "had enjoyed a few moments", 5
5212, ADDED, "abhorred the face", 3
5214, REMOVED, "tranquillity with my beloved Clerval", 5
5215, ADDED, "man", 1
5217, ADDED, "Oh&comma; not abhorred! they were my brethren&comma; my fellow beings&comma; and ", 15
5219, REMOVED, "thought with horror", 3
5220, ADDED, "felt attracted even to the most repulsive among them&comma; as to creatures", 13
5222, REMOVED, "seeing again those persons whom we", 6
5223, ADDED, "an angelic nature and celestial mechanism. But I felt that I", 12
5225, REMOVED, "been accustomed", 2
5226, ADDED, "no right", 2
5228, REMOVED, "visit together", 2
5229, ADDED, "share their intercourse. I had unchained an enemy among them", 11
5231, ADDED, "whose joy it was to shed their blood&comma; ", 9
5233, REMOVED, "who might make inquiries concerning an event", 7
5234, ADDED, "to revel in their groans. How they would", 9
5236, REMOVED, "the very remembrance of which made", 6
5237, ADDED, "each and all&comma; abhor", 5
5239, REMOVED, " again feel", 2
5240, ADDED, "&comma; and hunt me from", 5
5242, REMOVED, "pang I endured when I gazed on his lifeless form in the inn at ——.<br><br>As for", 19
5243, ADDED, "world&comma; did they know", 5
5245, REMOVED, "father", 1
5246, ADDED, "unhallowed acts", 2
5248, REMOVED, "his desires ", 2
5250, REMOVED, "exertions were bounded to ", 4
5252, REMOVED, "again seeing", 2
5253, ADDED, "crimes which had their source in", 6
5255, REMOVED, " restored", 1
5256, ADDED, "!<br><br>My father yielded at length", 6
5258, REMOVED, "health and peace of mind. His tenderness and attentions were unremitting; ", 13
5260, REMOVED, "grief and gloom was obstinate", 5
5261, ADDED, "desire to avoid society", 4
5263, REMOVED, "but he would not", 4
5264, ADDED, "and strove by various arguments to banish my", 8
5266, REMOVED, "&comma;", 1
5268, REMOVED, "caused by", 2
5269, ADDED, "the offspring of", 3
5271, REMOVED, "feeling", 1
5272, ADDED, "persuasion", 1
5274, REMOVED, "&comma;", 1
5275, ADDED, ";", 1
5277, ADDED, "in itself would ", 3
5279, ADDED, "have ", 1
5281, ADDED, ". But", 2
5283, ADDED, "besides&comma; I could not bring myself to disclose a secret which would fill my hearer with consternation&comma; and make fear and unnatural horror the inmates of his breast. I checked&comma; therefore&comma; my impatient thirst for sympathy&comma; and was silent ", 45
5285, REMOVED, "whole ", 1
5287, ADDED, "Yet still words like those I have recorded&comma; would burst uncontrollably from me. I could offer no explanation of them; but their truth in part relieved the burden of my mysterious woe.<br><br>", 36
5289, REMOVED, "What do you mean&comma;", 5
5290, ADDED, "My dearest", 2
5292, ADDED, "&comma; what infatuation is this", 5
5294, REMOVED, "are you mad? ", 4
5296, REMOVED, "We arrived at Havre", 4
5297, ADDED, "A few days before we left Paris", 7
5299, REMOVED, "the 8th of May&comma; and instantly proceeded", 8
5300, ADDED, "our way", 2
5302, REMOVED, "Paris", 1
5303, ADDED, "Switzerland", 1
5305, REMOVED, "where my father had some business which detained us a few weeks. In this city&comma; ", 17
5307, REMOVED, "To Victor Frankenstein.<br><br>&quot;", 5
5309, REMOVED, "Dearest", 1
5310, ADDED, "dear", 1
5312, REMOVED, "devoid", 1
5313, ADDED, "void", 1
5315, REMOVED, "I have no more to do than to sign myself your affectionate cousin", 13
5316, ADDED, "all my doubts satisfied", 4
5318, REMOVED, "connexion", 1
5319, ADDED, "connection", 1
5321, REMOVED, "cousin", 1
5322, ADDED, "friend", 1
5324, REMOVED, "cruelest", 1
5325, ADDED, "cruellest", 1
5327, REMOVED, "interested", 1
5328, ADDED, "disinterested", 1
5330, REMOVED, "ten-fold", 3
5331, ADDED, "tenfold", 1
5333, REMOVED, "&comma;", 1
5334, ADDED, "!", 1
5336, REMOVED, "it ", 1
5338, REMOVED, "-", 1
5340, REMOVED, "was", 1
5341, ADDED, "were", 1
5343, REMOVED, "&comma;", 1
5345, REMOVED, "pennyless", 1
5346, ADDED, "penniless", 1
5348, REMOVED, "paradisaical", 1
5349, ADDED, "paradisiacal", 1
5351, REMOVED, "shew", 1
5352, ADDED, "show", 1
5354, REMOVED, "her's", 3
5355, ADDED, "hers", 1
5357, REMOVED, "concentered", 1
5358, ADDED, "centred", 1
5360, REMOVED, "My cousin", 2
5361, ADDED, "The sweet girl", 3
5363, REMOVED, "on", 1
5364, ADDED, "of", 1
5366, REMOVED, "&comma;", 1
5367, ADDED, ";", 1
5369, REMOVED, " or", 1
5370, ADDED, "&comma; nor", 2
5372, ADDED, "at any one", 3
5374, ADDED, "&comma; ", 1
5376, REMOVED, "my cousin", 2
5377, ADDED, "Elizabeth", 1
5379, ADDED, "&comma; ", 1
5381, ADDED, "had ", 1
5383, REMOVED, "A house was purchased for us near Cologny", 8
5384, ADDED, "Through my father's exertions", 6
5386, REMOVED, "by which we should enjoy the pleasures", 7
5387, ADDED, "a part", 2
5389, REMOVED, "country&comma; and yet be so near Geneva as", 9
5390, ADDED, "inheritance of Elizabeth had been restored", 6
5392, REMOVED, "see my father every day; who would still reside within", 11
5393, ADDED, "her by", 2
5395, REMOVED, "walls&comma; for", 3
5396, ADDED, "Austrian government. A small possession on", 7
5398, REMOVED, "benefit", 1
5399, ADDED, "shores", 1
5401, REMOVED, "Ernest&comma;", 2
5402, ADDED, "Como belonged to her. It was agreed", 8
5404, REMOVED, " he might follow his studies at", 6
5405, ADDED, "&comma; immediately after our union&comma; we should proceed to Villa Lavenza&comma; and spend our first days of happiness beside", 21
5407, REMOVED, "schools", 1
5408, ADDED, "beautiful lake near which it stood", 6
5410, REMOVED, "solemnization", 1
5411, ADDED, "solemnisation", 1
5413, REMOVED, "&comma;", 1
5415, ADDED, "on ", 1
5417, REMOVED, "observed", 1
5418, ADDED, "recognised", 1
5420, REMOVED, "pass the afternoon and", 4
5421, ADDED, "commence our journey by water&comma; sleeping that", 8
5423, REMOVED, "return to Cologny", 3
5424, ADDED, "continuing our voyage on", 4
5426, REMOVED, "next morning", 2
5427, ADDED, "following day", 2
5429, REMOVED, "As the", 2
5430, ADDED, "The", 1
5432, REMOVED, "and ", 1
5434, REMOVED, "we resolved to go by water", 6
5435, ADDED, "all smiled on our nuptial embarkation", 6
5437, REMOVED, "Montalêgre", 1
5438, ADDED, "Montalègre", 1
5440, REMOVED, "Blânc", 1
5441, ADDED, "Blanc", 1
5443, REMOVED, "&comma;", 1
5445, ADDED, "&comma; ", 1
5447, REMOVED, "&comma;", 1
5449, REMOVED, "Blânc", 1
5450, ADDED, "Blanc", 1
5452, REMOVED, "VI", 1
5453, ADDED, "XXIII", 1
5455, REMOVED, "relax", 1
5456, ADDED, "shrink from", 2
5458, REMOVED, "impending ", 1
5460, REMOVED, "were", 1
5461, ADDED, "was", 1
5463, REMOVED, "at length", 2
5464, ADDED, "but there was something in my glance which communicated terror to her&comma; and trembling", 15
5466, REMOVED, "said", 1
5467, ADDED, "asked", 1
5469, REMOVED, "&comma;", 1
5470, ADDED, ";", 1
5472, REMOVED, "dreadful", 1
5473, ADDED, "fearful", 1
5475, REMOVED, ".", 1
5476, ADDED, "?", 1
5478, REMOVED, "fainted", 1
5479, ADDED, "fell senseless on the ground", 5
5481, REMOVED, "deathly", 1
5482, ADDED, "deadly", 1
5484, REMOVED, ";", 1
5485, ADDED, "&comma;", 1
5487, REMOVED, "shot", 1
5488, ADDED, "fired", 1
5490, ADDED, "up ", 1
5492, REMOVED, "did not", 2
5493, ADDED, "attempted to", 2
5495, ADDED, "&comma; and proceeded a short distance from the house", 9
5497, ADDED, "but my head whirled round&comma; my steps were like those of a drunken man&comma; ", 16
5499, REMOVED, "was exhausted:", 3
5500, ADDED, "fell at last in", 4
5502, ADDED, "state of utter exhaustion; a ", 6
5504, REMOVED, "lay", 1
5505, ADDED, "was carried back&comma; and placed", 6
5507, REMOVED, "At length", 2
5508, ADDED, "After an interval&comma;", 4
5510, REMOVED, "remembered that my father would anxiously expect the return of Elizabeth and myself", 13
5511, ADDED, "arose", 1
5513, REMOVED, " that I must return alone. This reflection brought tears", 10
5514, ADDED, "&comma; as if by instinct&comma; crawled", 7
5516, ADDED, "the room where the corpse of ", 6
5518, REMOVED, "eyes", 1
5519, ADDED, "beloved lay. There were women weeping around—I hung over it", 13
5521, REMOVED, "I wept for a long", 5
5522, ADDED, "joined my sad tears to theirs—all this", 9
5524, ADDED, "no distinct idea presented itself to my mind", 8
5526, ADDED, "confusedly ", 1
5528, REMOVED, "&comma;", 1
5529, ADDED, ";", 1
5531, REMOVED, "&comma;", 1
5533, REMOVED, "lour;", 2
5534, ADDED, "lower:", 2
5536, REMOVED, ".", 1
5537, ADDED, "?", 1
5539, REMOVED, "niece", 1
5540, ADDED, "Elizabeth", 1
5542, REMOVED, "&comma;", 1
5544, REMOVED, "an apoplectic fit", 3
5545, ADDED, "the springs of existence suddenly gave way: he", 9
5547, REMOVED, "brought on", 2
5548, ADDED, "unable to rise from his bed", 6
5550, ADDED, "I ", 1
5552, REMOVED, "But liberty", 2
5553, ADDED, "Liberty&comma; however&comma;", 4
5555, REMOVED, "a", 1
5556, ADDED, "an", 1
5558, ADDED, "&comma; ", 1
5560, ADDED, "—", 1
5562, REMOVED, "provisionally", 1
5563, ADDED, "for an interval", 3
5565, ADDED, "&comma; ", 1
5567, REMOVED, ".", 1
5568, ADDED, "&comma;", 1
5570, REMOVED, "detection", 1
5571, ADDED, "seizure", 1
5573, ADDED, "own ", 1
5575, REMOVED, "&comma;", 1
5577, REMOVED, "; ", 1
5578, ADDED, ":—", 2
5580, REMOVED, "&comma;", 1
5581, ADDED, ";", 1
5583, REMOVED, "that", 1
5584, ADDED, "thus", 1
5586, REMOVED, "endeavour to ", 2
5588, REMOVED, "phrenzy", 1
5589, ADDED, "frenzy", 1
5591, REMOVED, "&comma;", 1
5593, REMOVED, "VII", 1
5594, ADDED, "XXIV", 1
5596, REMOVED, "modelled", 1
5597, ADDED, "moulded", 1
5599, REMOVED, "around", 1
5600, ADDED, "round", 1
5602, REMOVED, "&comma;", 1
5604, REMOVED, "seen ", 1
5606, ADDED, "seen", 1
5608, REMOVED, "by ", 1
5610, REMOVED, "I swear ", 2
5612, REMOVED, "choaked", 1
5613, ADDED, "choked", 1
5615, REMOVED, "phrenzy", 1
5616, ADDED, "frenzy", 1
5618, REMOVED, ":", 1
5619, ADDED, ";", 1
5621, ADDED, "of him&comma; ", 3
5623, REMOVED, "often ", 1
5625, REMOVED, "&comma;", 1
5626, ADDED, ";", 1
5628, ADDED, "&comma; ", 1
5630, ADDED, "&comma; ", 1
5632, REMOVED, "may", 1
5633, ADDED, "will", 1
5635, REMOVED, "&comma;", 1
5636, ADDED, ";", 1
5638, REMOVED, "bringing", 1
5639, ADDED, "I brought", 2
5641, REMOVED, "agonizing", 1
5642, ADDED, "agonising", 1
5644, REMOVED, "&comma;", 1
5646, REMOVED, ")", 1
5648, ADDED, ") ", 1
5650, REMOVED, "&comma;", 1
5652, REMOVED, "omit", 1
5653, ADDED, "give up", 2
5655, REMOVED, "ecstacy", 1
5656, ADDED, "ecstasy", 1
5658, REMOVED, "those", 1
5659, ADDED, "my departed friends&comma;", 4
5661, REMOVED, ".", 1
5662, ADDED, "!", 1
5664, ADDED, "-", 1
5666, ADDED, "—", 1
5668, REMOVED, "&comma;", 1
5669, ADDED, ";", 1
5671, REMOVED, "heaven", 1
5672, ADDED, "Heaven", 1
5674, REMOVED, ";", 1
5675, ADDED, ":", 1
5677, REMOVED, "seashore", 1
5678, ADDED, "sea-shore", 3
5680, REMOVED, "inquired", 1
5681, ADDED, "enquired", 1
5683, ADDED, "-", 1
5685, REMOVED, "frozen ocean", 2
5686, ADDED, "Frozen Ocean", 2
5688, REMOVED, "&comma;", 1
5690, ADDED, "&comma; ", 1
5692, REMOVED, "; when once", 3
5693, ADDED, ". Once", 2
5695, REMOVED, "carried", 1
5696, ADDED, "conveyed", 1
5698, ADDED, "-", 1
5700, ADDED, "&comma; ", 1
5702, ADDED, "&comma; ", 1
5704, REMOVED, "ecstacy", 1
5705, ADDED, "ecstasy", 1
5707, REMOVED, ";", 1
5708, ADDED, ":", 1
5710, ADDED, "-", 1
5712, REMOVED, "enemy", 1
5713, ADDED, "foe", 1
5715, REMOVED, "&comma;", 1
5717, REMOVED, "still ", 1
5719, REMOVED, "&comma;", 1
5721, REMOVED, "&comma;", 1
5723, REMOVED, "Yet&comma;", 2
5724, ADDED, "And", 1
5726, ADDED, "to ", 1
5728, ADDED, "of ", 1
5730, REMOVED, "live", 1
5731, ADDED, "survive", 1
5733, REMOVED, "make another such a wretch as I am", 8
5734, ADDED, "add to the list of his dark crimes", 8
5736, REMOVED, "fiend-like", 3
5737, ADDED, "fiendlike", 1
5739, REMOVED, "congealed", 1
5740, ADDED, "congeal", 1
5742, REMOVED, "agony", 1
5743, ADDED, "anguish", 1
5745, REMOVED, "shewed", 1
5746, ADDED, "showed", 1
5748, REMOVED, "&comma;", 1
5750, REMOVED, ";", 1
5751, ADDED, "!", 1
5753, REMOVED, ";", 1
5754, ADDED, ":", 1
5756, REMOVED, "&comma;", 1
5757, ADDED, ";", 1
5759, REMOVED, "Or to what do your questions tend? ", 8
5761, ADDED, "&comma; ", 1
5763, REMOVED, "feelings", 1
5764, ADDED, "spirit", 1
5766, REMOVED, "real ", 1
5768, ADDED, "themselves ", 1
5770, REMOVED, ".", 1
5771, ADDED, "!", 1
5773, REMOVED, "felt as if I were", 5
5774, ADDED, "believed myself", 2
5776, REMOVED, "feeling", 1
5777, ADDED, "thought", 1
5779, REMOVED, "recognize", 1
5780, ADDED, "recognise", 1
5782, REMOVED, "sympathize", 1
5783, ADDED, "sympathise", 1
5785, REMOVED, "shewn", 1
5786, ADDED, "shown", 1
5788, REMOVED, "invaded", 1
5789, ADDED, "contemplated", 1
5791, REMOVED, "&comma;", 1
5793, REMOVED, "Beloved", 1
5794, ADDED, "beloved", 1
5796, REMOVED, "We may survive; and if we do not&comma; I will repeat", 13
5797, ADDED, "Yet it is terrible to reflect that", 7
5799, REMOVED, "lessons", 1
5800, ADDED, "lives", 1
5802, REMOVED, "my Seneca", 2
5803, ADDED, "all these men are endangered through me. If we are lost", 12
5805, REMOVED, "and die with a good heart", 6
5806, ADDED, "my mad schemes are the cause", 6
5808, REMOVED, "Yet", 1
5809, ADDED, "And", 1
5811, REMOVED, "failings", 1
5812, ADDED, "failing", 1
5814, REMOVED, "are", 1
5815, ADDED, "is", 1
5817, REMOVED, "heaven", 1
5818, ADDED, "Heaven", 1
5820, REMOVED, ":", 1
5821, ADDED, ";", 1
5823, REMOVED, "'s", 2
5824, ADDED, " of", 1
5826, REMOVED, "desired", 1
5827, ADDED, "demanded", 1
5829, REMOVED, ";", 1
5830, ADDED, "&comma;", 1
5832, REMOVED, "demand", 1
5833, ADDED, "requisition", 1
5835, REMOVED, "desired", 1
5836, ADDED, "insisted", 1
5838, REMOVED, "&comma;", 1
5840, REMOVED, "coarse", 1
5841, ADDED, "course", 1
5843, REMOVED, "and", 1
5844, ADDED, "And", 1
5846, ADDED, "it", 1
5848, REMOVED, "dangers ", 1
5850, REMOVED, "name", 1
5851, ADDED, "names", 1
5853, ADDED, "&comma; ", 1
5855, REMOVED, "might", 1
5856, ADDED, "may", 1
5858, ADDED, "and ", 1
5860, ADDED, "&comma; ", 1
5862, REMOVED, ".", 1
5863, ADDED, "?", 1
5865, REMOVED, "further", 1
5866, ADDED, "farther", 1
5868, REMOVED, "&comma;", 1
5870, REMOVED, "19th", 1
5871, ADDED, "9th", 1
5873, REMOVED, ";", 1
5874, ADDED, "&comma;", 1
5876, REMOVED, "heaven", 1
5877, ADDED, "Heaven", 1
5879, REMOVED, "&comma; but", 2
5880, ADDED, ";", 1
5882, ADDED, "&comma; ", 1
5884, REMOVED, "&comma;", 1
5885, ADDED, ";", 1
5887, REMOVED, "blameable", 1
5888, ADDED, "blamable", 1
5890, ADDED, "the beings of ", 3
5892, REMOVED, "fellow-creatures", 3
5893, ADDED, "own species", 2
5895, REMOVED, "shewed", 1
5896, ADDED, "showed", 1
5898, REMOVED, "-", 1
5900, ADDED, "&comma; ", 1
5902, REMOVED, ";", 1
